Serial_Reading,_18b20_Temp_C ,_18b20_Temp_Fh, Current_humidity,Object_Temperature,NW_cooling,Critical_Level
35072,-3.6,25.52,0.55,9.61,1.38,1.528427481
35073,-2.4,27.67,0.65,-3.58,0.19,0.413419249
35074,-3.06,26.49,0.64,-0.07,0.37,0.489962794
35075,22.04,71.68,0.75,20.64,0.46,1.871852847
35076,-0.91,30.37,0.44,1.02,0.28,1.304172118
35077,7.28,45.11,0.44,6.71,0.23,1.53559357
35078,34.84,94.71,0.65,40,0.96,1.144422117
35079,13.7,56.66,0.6,10.26,0.58,1.908472125
35080,23.38,74.08,0.5,33.66,1.36,1.273419262
35081,-1.38,29.51,0.43,-10.36,0.98,0.158346206
35082,-0.39,31.31,0.43,7.3,0.86,1.163697933
35083,-7.96,17.68,0.71,2.93,1.11,1.454177782
35084,-1.55,29.2,0.47,2.06,0.45,1.896987523
35085,3.93,39.07,0.51,11.05,0.85,1.322154492
35086,-1.15,29.93,0.48,0.25,0.23,1.260630392
35087,-5.56,21.98,0.52,-1,0.5,0.331092642
35088,-3.97,24.86,0.42,15.75,2.03,1.754431407
35089,13.04,55.47,0.58,18.28,0.75,1.684931738
35090,0.32,32.57,0.42,16.95,1.77,1.091296898
35091,8.21,46.78,0.68,18.35,1.2,1.583146633
35092,15.17,59.31,0.48,18.58,0.59,1.644708326
35093,24.52,76.14,0.59,32.4,1.13,1.421030193
35094,-8.03,17.54,0.71,-10.51,0.27,0.74194058
35095,29.97,85.95,0.63,40,1.4,1.144239327
35096,21.4,70.51,0.59,40,2.17,1.476367343
35097,-5.91,21.36,0.51,-9.08,0.36,0.627351377
35098,33.68,92.62,0.52,37.35,0.8,1.993062128
35099,36.04,96.88,0.63,40,0.86,1.365248437
35100,-6.95,19.5,0.75,-5.89,0.14,0.263325269
35101,3.84,38.92,0.63,13.87,1.14,1.902698448
35102,30.31,86.56,0.6,24.85,0.95,1.470249664
35103,27.41,81.34,0.66,28.22,0.46,1.691774103
35104,-0.77,30.61,0.56,-6.51,0.67,0.346003434
35105,0.47,32.84,0.42,0.26,0.13,1.160203051
35106,8.52,47.34,0.6,4.42,0.6,1.88303058
35107,14.23,57.61,0.74,20.19,0.84,1.046899588
35108,20.91,69.64,0.46,23.65,0.58,1.858415005
35109,8.45,47.2,0.64,8.76,0.22,1.889318913
35110,13.13,55.63,0.47,21.08,1.03,1.69352389
35111,27.37,81.27,0.59,24.83,0.63,1.712936197
35112,-8.17,17.3,0.43,-6.54,0.18,0.403637007
35113,2.62,36.72,0.56,3.22,0.19,1.545332513
35114,25.67,78.2,0.66,26.46,0.44,1.834512893
35115,34.76,94.57,0.52,38.58,0.83,1.432426388
35116,15.58,60.05,0.63,26.02,1.3,1.502992372
35117,16.61,61.89,0.68,33.97,2,1.666859664
35118,-4.64,23.65,0.72,-9.61,0.55,0.55737716
35119,12.37,54.27,0.48,9.49,0.51,1.40009944
35120,16.63,61.94,0.54,16.26,0.3,1.785250712
35121,2.12,35.82,0.45,2.4,0.15,1.107597974
35122,3.46,38.23,0.75,0.07,0.47,1.820981058
35123,8.86,47.96,0.72,16.1,0.91,1.557929351
35124,-9,15.81,0.59,1.15,1.02,1.107412215
35125,6.1,42.99,0.69,21.36,1.69,1.212045384
35126,0.57,33.03,0.58,0.79,0.13,1.442240923
35127,6.37,43.47,0.62,5.74,0.23,1.417375333
35128,-4.01,24.78,0.43,5.73,1.03,0.500169315
35129,34.53,94.15,0.66,34.76,0.47,1.788042345
35130,19.68,67.42,0.44,20.45,0.37,1.65673985
35131,23.96,75.12,0.69,20.23,0.71,1.171428589
35132,29.46,85.03,0.67,30.46,0.49,1.440587844
35133,14.92,58.86,0.65,14.46,0.3,1.868641524
35134,-5.65,21.82,0.41,1.55,0.76,0.260074533
35135,16.86,62.34,0.51,14.27,0.53,1.416962429
35136,19.34,66.82,0.49,18.1,0.42,1.635571211
35137,27.27,81.09,0.53,40,1.65,1.279612653
35138,11.58,52.85,0.43,13.25,0.38,1.939367302
35139,-3.62,25.48,0.73,-7.63,0.46,0.248338227
35140,4.19,39.54,0.59,5.65,0.29,1.702869987
35141,8.15,46.68,0.51,3.51,0.65,1.781653397
35142,22.3,72.13,0.54,40,2.09,1.111008178
35143,18.54,65.37,0.56,17.13,0.43,1.337796489
35144,7.8,46.05,0.61,7.52,0.21,1.124069965
35145,39.33,102.79,0.58,40,0.56,1.680857276
35146,20.29,68.52,0.72,36.41,1.92,1.566606192
35147,1.86,35.35,0.57,-2.33,0.54,1.161341256
35148,-4.91,23.16,0.75,-6.66,0.23,0.081778141
35149,-2.36,27.76,0.7,10.95,1.41,1.418593878
35150,2.3,36.14,0.47,15.32,1.42,1.621736964
35151,-1.97,28.46,0.73,-10.46,0.93,0.207321534
35152,-0.67,30.79,0.44,-2.03,0.23,1.063201556
35153,4.25,39.66,0.69,5.91,0.31,1.040764358
35154,-1.33,29.6,0.53,2.27,0.45,1.866440691
35155,34.84,94.71,0.71,33.45,0.59,1.572063172
35156,-5.99,21.22,0.7,-7.22,0.16,0.126198026
35157,16.23,61.21,0.68,26.31,1.27,1.142157529
35158,10.52,50.94,0.68,4.91,0.77,1.580476819
35159,39.12,102.41,0.51,40,0.58,1.939445959
35160,-4.4,24.08,0.43,-3.83,0.11,0.07973403
35161,9.89,49.81,0.54,28.11,2.02,1.961146219
35162,38.47,101.25,0.46,40,0.64,1.322634613
35163,33.28,91.9,0.64,33.38,0.44,1.247688176
35164,30.85,87.54,0.52,40,1.32,1.965905665
35165,2.9,37.21,0.74,0.92,0.33,1.375653084
35166,-1.46,29.38,0.62,14.7,1.7,1.202416195
35167,23.43,74.18,0.69,20.49,0.63,1.307636426
35168,36.47,97.64,0.45,36.65,0.48,1.904871457
35169,17.84,64.11,0.7,27.97,1.29,1.7746416
35170,18.58,65.45,0.72,38,2.23,1.46342247
35171,4,39.2,0.57,4.51,0.19,1.86816529
35172,28.47,83.25,0.61,25.59,0.67,1.344938025
35173,-0.65,30.83,0.67,-1.27,0.16,1.247701366
35174,6.18,43.13,0.46,8.01,0.34,1.992610852
35175,11.27,52.29,0.58,11.74,0.26,1.325959392
35176,15.38,59.68,0.54,31.81,1.9,1.597483604
35177,2.12,35.82,0.45,2.79,0.19,1.865557915
35178,-4.26,24.34,0.53,-2.11,0.27,0.915483515
35179,20.53,68.96,0.42,14.38,0.92,1.895495921
35180,4.43,39.98,0.41,7.91,0.49,1.806980154
35181,19.06,66.31,0.45,18.05,0.39,1.815702021
35182,-2.28,27.89,0.74,-1.01,0.2,0.590035392
35183,14.06,57.3,0.59,17.65,0.6,1.049276716
35184,16.63,61.93,0.74,12.51,0.68,1.916496196
35185,-7.41,18.66,0.55,-9.54,0.24,0.097356399
35186,6.83,44.29,0.51,23.91,1.88,1.435392541
35187,-3.28,26.1,0.58,14.4,1.83,1.413233377
35188,-6.83,19.7,0.55,-1.63,0.55,0.818089948
35189,39.5,103.1,0.44,36.93,0.75,1.614603863
35190,6.12,43.01,0.62,17.15,1.26,1.861911399
35191,30.49,86.89,0.48,40,1.36,1.534729249
35192,2.73,36.92,0.62,14.49,1.3,1.369485632
35193,24.08,75.34,0.63,40,1.93,1.50460138
35194,28.01,82.42,0.45,28.96,0.48,1.745487297
35195,19.78,67.61,0.42,18.78,0.4,1.826088108
35196,13.58,56.44,0.67,13.3,0.26,1.146682613
35197,10.59,51.07,0.56,9,0.36,1.200053964
35198,7.44,45.4,0.42,20.63,1.49,1.91094761
35199,36.48,97.66,0.75,40,0.82,1.824637453
35200,31.53,88.76,0.42,36.8,0.94,1.480722824
35201,38.25,100.85,0.64,38.31,0.49,1.283384186
35202,-3.79,25.19,0.74,-3.11,0.13,0.180562393
35203,26.54,79.78,0.48,34.78,1.19,1.774642283
35204,36.92,98.45,0.45,33.11,0.85,1.387190119
35205,-0.94,30.31,0.44,4.17,0.6,1.837914447
35206,-6.68,19.98,0.51,-6.07,0.09,0.450521294
35207,27.06,80.7,0.44,31.95,0.86,1.102867053
35208,18.72,65.7,0.64,16.52,0.51,1.250490034
35209,32.09,89.76,0.42,37.55,0.97,1.977104134
35210,-3.01,26.58,0.58,9.86,1.36,1.476740849
35211,29.76,85.57,0.75,40,1.42,1.519820502
35212,0.08,32.15,0.68,8.86,0.98,1.471609249
35213,-1.82,28.73,0.62,-2.56,0.16,1.005576445
35214,-1.79,28.78,0.51,1.81,0.44,1.964920093
35215,30.73,87.31,0.62,31.15,0.45,1.304665307
35216,23.26,73.87,0.58,28.27,0.83,1.734196307
35217,16.15,61.08,0.55,12.8,0.6,1.145307846
35218,7.94,46.29,0.45,7.38,0.24,1.656496185
35219,33.86,92.95,0.71,34.79,0.53,1.459494603
35220,9.62,49.32,0.56,9.45,0.21,1.784100156
35221,30.83,87.49,0.47,34.49,0.77,1.39019062
35222,11.96,53.52,0.53,6.1,0.8,1.784382873
35223,8.85,47.92,0.54,16.14,0.92,1.059183871
35224,13.13,55.64,0.69,7.68,0.78,1.824428348
35225,5.07,41.12,0.66,19.07,1.55,1.935472324
35226,27.38,81.28,0.67,40,1.64,1.343121211
35227,15.14,59.24,0.4,31.68,1.91,1.864935818
35228,1.61,34.9,0.55,-0.98,0.38,1.284191039
35229,34.98,94.96,0.57,38.82,0.83,1.870443818
35230,9.19,48.55,0.41,12.32,0.5,1.157310335
35231,17.18,62.92,0.49,31.9,1.74,1.237244745
35232,35.32,95.58,0.67,34.94,0.49,1.036286591
35233,21.21,70.18,0.45,22.95,0.49,1.65158958
35234,-4.16,24.52,0.59,-6.28,0.27,0.61429593
35235,36.99,98.58,0.48,39.56,0.73,1.320490647
35236,21.39,70.49,0.4,38.62,2.04,1.092068385
35237,6.75,44.14,0.48,9.96,0.49,1.947252524
35238,-3.04,26.53,0.74,-5.23,0.29,0.819785555
35239,29.7,85.46,0.68,40,1.43,1.667811026
35240,21,69.81,0.74,17.12,0.7,1.755205482
35241,16.67,62.01,0.57,18.39,0.44,1.908377839
35242,34.69,94.45,0.44,36.05,0.58,1.89711466
35243,29.43,84.97,0.59,35.75,1.03,1.566226472
35244,-2.42,27.65,0.56,14.24,1.74,1.375107205
35245,5.59,42.05,0.7,23.3,1.93,1.620985702
35246,2.42,36.36,0.43,1.52,0.21,1.487524592
35247,27.2,80.96,0.57,23.57,0.73,1.821032828
35248,-8.32,17.02,0.45,-0.84,0.77,0.770874196
35249,18.49,65.29,0.51,19.25,0.36,1.551837799
35250,28.12,82.62,0.66,27.54,0.44,1.236898918
35251,33.84,92.91,0.57,40,1.05,1.673417453
35252,7.1,44.79,0.53,10.25,0.49,1.312516226
35253,31.06,87.91,0.54,36.03,0.91,1.140217787
35254,-4.47,23.96,0.56,1.15,0.62,0.350162989
35255,32.32,90.18,0.67,40,1.19,1.02389694
35256,-3.63,25.47,0.71,-2.15,0.21,0.343420701
35257,9.86,49.76,0.73,8.79,0.31,1.824773988
35258,29.86,85.76,0.68,29.45,0.44,1.658057483
35259,-2.5,27.49,0.51,-0.29,0.3,0.120333068
35260,1.46,34.63,0.64,20.76,2.04,1.7654641
35261,26.11,79,0.55,40,1.75,1.304861668
35262,26,78.8,0.49,26.22,0.38,1.008412735
35263,22.06,71.7,0.69,34.97,1.61,1.071836218
35264,24.7,76.46,0.41,33.58,1.24,1.432756733
35265,17.14,62.85,0.72,17.02,0.28,1.585440467
35266,2.59,36.66,0.56,-2.6,0.65,1.462023971
35267,7.28,45.11,0.62,11.77,0.62,1.51598602
35268,-0.92,30.34,0.63,-0.8,0.1,1.098609042
35269,35.42,95.76,0.71,40,0.91,1.835341604
35270,19.17,66.51,0.62,22.02,0.58,1.070377126
35271,10.04,50.08,0.61,24.05,1.6,1.360201798
35272,13.1,55.58,0.42,14.52,0.37,1.163361168
35273,37.36,99.26,0.58,36.56,0.55,1.681323061
35274,-2.33,27.8,0.45,0.21,0.33,0.834894652
35275,19.31,66.76,0.66,12.93,0.93,1.889782105
35276,15.29,59.53,0.58,15,0.28,1.485775794
35277,20.57,69.03,0.64,39.41,2.19,1.156748442
35278,-9.09,15.63,0.41,-7.8,0.14,0.004028621
35279,33.61,92.49,0.43,35.02,0.58,1.877928136
35280,36.61,97.89,0.65,40,0.81,1.988097674
35281,18.26,64.86,0.43,16.12,0.5,1.902468993
35282,24.83,76.7,0.42,24.5,0.38,1.399366392
35283,36.12,97.02,0.4,40,0.85,1.42895339
35284,25.36,77.65,0.73,27.89,0.61,1.54684109
35285,-2.37,27.73,0.66,-3.48,0.19,0.031514812
35286,18.81,65.87,0.52,10.09,1.16,1.191044088
35287,20.34,68.6,0.5,19.21,0.42,1.687270675
35288,11.21,52.17,0.52,8.09,0.52,1.572662492
35289,26.82,80.28,0.67,21.93,0.86,1.111485628
35290,36.72,98.09,0.63,33.01,0.84,1.81104045
35291,36.28,97.3,0.46,40,0.83,1.928659423
35292,12.54,54.58,0.46,16.53,0.62,1.035619223
35293,-4.34,24.19,0.43,-3.4,0.15,0.08695102
35294,39.24,102.64,0.63,40,0.57,1.1469574
35295,31.94,89.5,0.67,33.31,0.56,1.21500605
35296,-3.77,25.22,0.49,-5.14,0.2,0.031116269
35297,36.04,96.88,0.41,40,0.86,1.016875477
35298,33.49,92.29,0.43,30.03,0.78,1.002205933
35299,15.94,60.7,0.74,10.69,0.78,1.314028927
35300,19.56,67.21,0.5,18.39,0.41,1.343196661
35301,9.95,49.91,0.67,19.87,1.19,1.461448582
35302,-7.26,18.93,0.62,8.8,1.63,1.269302337
35303,6.76,44.17,0.53,5.51,0.29,1.21361697
35304,30.14,86.26,0.47,27.31,0.69,1.272642241
35305,-9.77,14.42,0.44,0.28,1.01,1.279329264
35306,6.67,44.01,0.62,2.72,0.56,1.86909277
35307,9.91,49.84,0.67,15.09,0.72,1.824347307
35308,16.87,62.37,0.63,13.86,0.57,1.879552032
35309,35.99,96.79,0.59,33.74,0.69,1.785338434
35310,7.32,45.17,0.41,2.92,0.61,1.230847928
35311,7.35,45.23,0.74,13.63,0.8,1.279281456
35312,26.88,80.38,0.68,29.8,0.66,1.923970675
35313,12.61,54.7,0.5,25.38,1.5,1.506238549
35314,1.23,34.21,0.74,4.17,0.41,1.699572502
35315,12.62,54.72,0.61,14.19,0.38,1.685350025
35316,-2.96,26.68,0.6,9.3,1.3,1.633220257
35317,-1.18,29.87,0.66,10.26,1.23,1.927568129
35318,14.92,58.85,0.68,12.58,0.48,1.136931966
35319,10.95,51.7,0.63,14.94,0.61,1.294477465
35320,35.74,96.34,0.44,32.15,0.82,1.525291881
35321,8.12,46.62,0.52,16.72,1.04,1.767794354
35322,19.03,66.25,0.72,21.71,0.56,1.260502978
35323,21.61,70.9,0.48,27.1,0.87,1.724132422
35324,-9.35,15.18,0.53,-10.57,0.13,0.625844156
35325,23.18,73.72,0.55,25.31,0.55,1.85916647
35326,-1.1,30.02,0.55,5.75,0.77,1.471711891
35327,38.05,100.5,0.61,36.2,0.67,1.027573231
35328,-2.57,27.38,0.73,-7.17,0.53,0.570710686
35329,10.73,51.32,0.48,5.09,0.77,1.256517051
35330,-5.73,21.68,0.44,-3.59,0.26,0.232910325
35331,39.84,103.72,0.47,40,0.51,1.266077168
35332,15.11,59.2,0.71,13.99,0.36,1.436836038
35333,19.77,67.58,0.63,21.08,0.43,1.572443731
35334,-6.65,20.04,0.5,-6.09,0.09,0.61888942
35335,27.5,81.5,0.69,36.43,1.27,1.87192644
35336,0.5,32.89,0.7,11.82,1.24,1.848105144
35337,34.9,94.82,0.7,38.74,0.83,1.515888599
35338,0.26,32.46,0.72,11.99,1.28,1.630115522
35339,-0.47,31.16,0.49,-2.5,0.3,1.896441749
35340,-8.17,17.29,0.66,5.39,1.37,1.187140844
35341,13.6,56.49,0.56,23.59,1.23,1.560115949
35342,18.24,64.84,0.69,27.98,1.26,1.22268614
35343,-6.71,19.91,0.65,-0.12,0.69,0.890120857
35344,28.78,83.8,0.67,32.33,0.74,1.264156423
35345,12.66,54.8,0.63,19.16,0.88,1.887451339
35346,16.22,61.2,0.46,21.22,0.76,1.679619587
35347,12.04,53.67,0.59,16.61,0.68,1.787972162
35348,10.04,50.07,0.74,12.25,0.42,1.370510464
35349,17.98,64.37,0.73,23.33,0.81,1.694358183
35350,-2.24,27.97,0.42,-7.21,0.57,0.446631142
35351,-0.9,30.37,0.46,-2.48,0.25,1.941561602
35352,33.09,91.56,0.45,40,1.12,1.536004737
35353,37.31,99.15,0.65,39.47,0.69,1.315055265
35354,8.67,47.6,0.69,5.52,0.5,1.311438909
35355,3.54,38.37,0.47,5.81,0.36,1.109092689
35356,22.2,71.96,0.58,26.31,0.73,1.77750015
35357,10.44,50.79,0.69,12.52,0.41,1.255675796
35358,-8.73,16.28,0.66,-7.88,0.1,0.78813506
35359,-2.19,28.05,0.59,-5.16,0.37,0.564557371
35360,25.8,78.44,0.61,23.26,0.61,1.724338533
35361,22.95,73.3,0.58,35.23,1.56,1.266947504
35362,-8.65,16.44,0.5,-6.31,0.25,0.780140453
35363,1.1,33.98,0.6,15.25,1.53,1.299269728
35364,1.55,34.8,0.64,0.3,0.24,1.291831594
35365,23.59,74.47,0.71,17.52,0.94,1.076927741
35366,-9.01,15.77,0.62,1.13,1.02,1.252247378
35367,-4.79,23.37,0.67,12.99,1.83,1.252844357
35368,30,85.99,0.46,40,1.4,1.237694882
35369,-1.07,30.07,0.56,-0.5,0.15,1.378678555
35370,22.64,72.75,0.4,25.66,0.63,1.987997501
35371,1.91,35.44,0.49,-1.86,0.5,1.751634348
35372,-5.03,22.95,0.65,-4.47,0.11,0.074648177
35373,2.16,35.89,0.75,4.97,0.4,1.35377632
35374,26.11,79,0.43,26.15,0.36,1.132638144
35375,32.78,91.01,0.54,40,1.15,1.181956125
35376,31.51,88.72,0.68,26.51,0.92,1.589081262
35377,9.86,49.75,0.47,13.04,0.52,1.406442463
35378,23.4,74.13,0.59,37.04,1.7,1.86391714
35379,0.25,32.45,0.66,2.56,0.33,1.107932356
35380,4.66,40.38,0.62,5.98,0.28,1.689367092
35381,34.82,94.67,0.47,40,0.97,1.513039617
35382,-9.35,15.17,0.52,-8.66,0.08,0.646786714
35383,-5.72,21.7,0.67,12.47,1.86,1.737728922
35384,0.39,32.71,0.59,15.12,1.58,1.837120637
35385,-8.67,16.39,0.4,-7.78,0.1,0.050019642
35386,-0.93,30.33,0.67,13.42,1.53,1.759197315
35387,19.15,66.47,0.41,22.33,0.61,1.394919221
35388,11.07,51.93,0.66,12.17,0.32,1.871423645
35389,34.63,94.34,0.47,40,0.98,1.495079871
35390,30.87,87.57,0.74,28.23,0.67,1.422993758
35391,7.09,44.76,0.53,23.5,1.81,1.95162128
35392,2.97,37.35,0.51,6.53,0.49,1.805400009
35393,8.98,48.17,0.45,13.29,0.62,1.731818016
35394,19.51,67.13,0.51,27.28,1.07,1.04439036
35395,3.4,38.13,0.71,19.75,1.77,1.171562388
35396,21.21,70.17,0.75,18.49,0.58,1.625376103
35397,10.47,50.85,0.53,13.99,0.56,1.805856322
35398,17.6,63.68,0.56,31.85,1.7,1.752879176
35399,11.81,53.25,0.65,17.63,0.8,1.06525878
35400,4.72,40.5,0.71,2.09,0.41,1.887270783
35401,37.42,99.36,0.61,36.29,0.59,1.954995918
35402,28.18,82.72,0.54,28.87,0.45,1.338132297
35403,-2.99,26.61,0.54,-1.05,0.26,0.278351966
35404,33.42,92.16,0.64,32.78,0.5,1.605557572
35405,14.37,57.87,0.4,11.75,0.51,1.943554135
35406,34.73,94.51,0.62,37.37,0.71,1.596312761
35407,29.99,85.99,0.52,40,1.4,1.50973562
35408,11.26,52.27,0.68,8.51,0.49,1.729296988
35409,-8.88,16.02,0.43,-4.81,0.42,0.024840504
35410,3.43,38.18,0.61,6.94,0.49,1.154612706
35411,17.08,62.75,0.57,17.48,0.31,1.37815256
35412,21.67,71.01,0.62,21.91,0.34,1.213234538
35413,2.89,37.21,0.42,4.56,0.3,1.794882329
35414,-3.03,26.54,0.6,-5.62,0.33,0.123415504
35415,31.75,89.14,0.6,31.84,0.43,1.956250939
35416,39.22,102.6,0.6,40,0.57,1.532814513
35417,16.28,61.31,0.61,18.91,0.53,1.475137373
35418,-1.42,29.45,0.64,-6.1,0.55,0.639691849
35419,3.62,38.51,0.68,21.06,1.88,1.878049478
35420,-9.08,15.66,0.49,-10.07,0.11,0.360434634
35421,35.71,96.29,0.69,35.08,0.52,1.615297165
35422,-4.11,24.6,0.57,-6,0.25,0.441049861
35423,18.83,65.89,0.43,37.95,2.2,1.506786068
35424,3.7,38.66,0.42,18.85,1.65,1.969379282
35425,17.71,63.88,0.52,10.25,1.02,1.561034006
35426,22.57,72.63,0.67,40,2.07,1.701430735
35427,31.49,88.68,0.65,32.5,0.52,1.78181084
35428,0.32,32.58,0.68,-3.3,0.47,1.999997557
35429,-9.45,14.99,0.58,6.06,1.56,1.687476669
35430,-3.16,26.32,0.55,1.87,0.57,0.513390646
35431,35,95,0.45,32.16,0.73,1.513351962
35432,33.69,92.65,0.51,30.23,0.78,1.131988955
35433,19.87,67.77,0.55,23.28,0.64,1.327366924
35434,20.03,68.05,0.43,21.04,0.4,1.060224932
35435,23.25,73.85,0.48,20.44,0.61,1.92323125
35436,-1.23,29.78,0.61,-0.58,0.15,1.372853595
35437,35.72,96.3,0.66,32.64,0.76,1.375028803
35438,10.94,51.69,0.75,14.24,0.54,1.356094686
35439,9.16,48.48,0.73,12.34,0.51,1.004752488
35440,15.95,60.7,0.62,17.54,0.42,1.731571555
35441,-7.65,18.23,0.55,-6.57,0.13,0.183556445
35442,-1.69,28.97,0.62,17.96,2.05,1.465352357
35443,26.9,80.42,0.67,26.9,0.37,1.536807951
35444,-5.86,21.45,0.44,11.17,1.74,1.199037684
35445,20.16,68.28,0.54,21.51,0.44,1.503360148
35446,2.27,36.08,0.69,8.53,0.75,1.765354308
35447,9.46,49.04,0.53,6.42,0.5,1.614961484
35448,4.43,39.98,0.6,3.35,0.25,1.761291408
35449,7.78,46.01,0.61,9.03,0.3,1.57752025
35450,25.95,78.71,0.46,25.79,0.38,1.333930381
35451,4.86,40.74,0.53,1.91,0.44,1.93323109
35452,18.32,64.98,0.52,21.69,0.62,1.818689127
35453,13.8,56.84,0.41,20.76,0.93,1.988299554
35454,23.18,73.73,0.41,23.77,0.39,1.675401281
35455,36.84,98.31,0.69,40,0.78,1.712097871
35456,26.63,79.93,0.5,21.98,0.83,1.474775374
35457,0.75,33.34,0.58,1.52,0.18,1.575657704
35458,-8.44,16.81,0.5,-5.13,0.35,0.935666462
35459,3.11,37.6,0.73,15.23,1.34,1.781909216
35460,19.75,67.56,0.49,19.75,0.3,1.779322943
35461,-7.43,18.63,0.55,2.89,1.06,1.180874538
35462,14.82,58.67,0.71,11.54,0.58,1.556070113
35463,19.84,67.72,0.69,22.35,0.55,1.611806112
35464,6.71,44.08,0.47,9.45,0.44,1.15389748
35465,28.55,83.38,0.68,40,1.53,1.147047595
35466,-4.67,23.59,0.56,0.1,0.53,0.389382888
35467,-6.24,20.76,0.57,-4.52,0.21,0.951291505
35468,26.41,79.54,0.45,30.61,0.78,1.781102347
35469,14.77,58.59,0.43,10.75,0.65,1.360776881
35470,24.42,75.96,0.65,39.94,1.9,1.498932776
35471,11.74,53.13,0.57,11.29,0.26,1.381606997
35472,2.32,36.18,0.55,3.83,0.27,1.611748741
35473,30.96,87.72,0.66,36.34,0.95,1.872211643
35474,29.97,85.95,0.67,40,1.4,1.022651145
35475,24.73,76.52,0.46,24.01,0.42,1.85726823
35476,3.61,38.49,0.61,0.53,0.44,1.604782857
35477,19.51,67.12,0.45,23.2,0.66,1.190861829
35478,8.05,46.49,0.66,27.73,2.15,1.960394332
35479,-5.42,22.24,0.63,-0.54,0.53,0.061822228
35480,35.87,96.56,0.73,40,0.87,1.036499119
35481,-3.16,26.31,0.42,1.61,0.55,0.272852804
35482,37.51,99.52,0.42,40,0.72,1.474780086
35483,12.3,54.14,0.5,11.89,0.26,1.788355392
35484,8.73,47.71,0.46,17.49,1.06,1.616170269
35485,37.54,99.56,0.59,40,0.72,1.37036042
35486,26.6,79.88,0.71,28.65,0.57,1.56685578
35487,19.93,67.88,0.66,39.47,2.25,1.460671746
35488,-2.2,28.04,0.68,8.47,1.14,1.757917144
35489,-2.2,28.04,0.63,-1.42,0.16,0.963014892
35490,-7.1,19.23,0.64,-8.2,0.14,0.970189495
35491,33.31,91.96,0.7,33.74,0.48,1.158222422
35492,20.06,68.1,0.49,27.48,1.04,1.217556663
35493,25.4,77.73,0.57,26.63,0.48,1.044036394
35494,-8.97,15.85,0.48,11,2.01,1.930615665
35495,38.5,101.29,0.75,40,0.64,1.729057693
35496,31.62,88.92,0.73,27.06,0.87,1.392306795
35497,0.62,33.11,0.41,11.63,1.21,1.794009557
35498,-0.91,30.36,0.65,-2.8,0.28,1.24142586
35499,-0.83,30.51,0.72,3.77,0.55,1.480177952
35500,5.21,41.38,0.46,3.6,0.31,1.292641404
35501,16.24,61.23,0.6,11.12,0.77,1.270409743
35502,11.6,52.88,0.72,26.49,1.71,1.888980557
35503,4.56,40.21,0.41,8.27,0.52,1.572834473
35504,20.59,69.07,0.64,20.12,0.35,1.260346103
35505,-3.03,26.55,0.5,-4.67,0.23,0.023600958
35506,4.61,40.29,0.72,5.09,0.19,1.551356748
35507,8.32,46.97,0.74,27.43,2.09,1.263013033
35508,12.8,55.05,0.73,16.16,0.56,1.733834068
35509,29.26,84.67,0.57,40,1.47,1.240152944
35510,-0.02,31.97,0.7,-1.1,0.21,1.729194436
35511,15.71,60.28,0.7,11.73,0.65,1.914524717
35512,19.62,67.32,0.51,33.65,1.7,1.175868064
35513,-7.68,18.18,0.69,-6.9,0.1,0.36879463
35514,20.38,68.68,0.41,31.4,1.41,1.190616774
35515,-1.47,29.35,0.61,-4.35,0.37,0.706780918
35516,-6.75,19.85,0.48,-5.72,0.14,0.921619149
35517,37.44,99.4,0.44,37.3,0.49,1.261990383
35518,38.28,100.91,0.43,38.38,0.49,1.422288916
35519,30.42,86.76,0.64,28.14,0.63,1.207719303
35520,5.23,41.42,0.52,13.36,0.97,1.116167609
35521,-5.12,22.79,0.65,0.76,0.64,0.421962575
35522,24.21,75.58,0.42,37.5,1.67,1.836937832
35523,12.01,53.61,0.51,25.94,1.61,1.031518339
35524,-3.9,24.98,0.59,-9.44,0.61,0.234354822
35525,14.76,58.57,0.68,11.97,0.53,1.595332501
35526,-8.28,17.09,0.51,-12.77,0.47,0.110602894
35527,35.47,95.84,0.62,40,0.91,1.141129033
35528,2.94,37.29,0.71,2.69,0.15,1.949611419
35529,23.13,73.63,0.62,18.78,0.77,1.52831303
35530,5.59,42.05,0.48,19.07,1.5,1.880175697
35531,16,60.81,0.41,12.99,0.56,1.771496345
35532,17.34,63.2,0.7,17.96,0.34,1.162079281
35533,-0.76,30.64,0.41,8.69,1.04,1.238301138
35534,38.48,101.26,0.71,36.31,0.7,1.384733479
35535,28.76,83.76,0.59,29.29,0.44,1.951529973
35536,36.97,98.55,0.73,40,0.77,1.09401583
35537,34.74,94.53,0.68,33.93,0.53,1.052502624
35538,19.89,67.81,0.75,24.92,0.8,1.590285229
35539,36.09,96.97,0.52,40,0.85,1.920330125
35540,-5.58,21.96,0.67,-9.47,0.43,0.57187605
35541,-0.2,31.64,0.54,2.29,0.35,1.5956108
35542,-7.74,18.07,0.57,-5.3,0.27,0.688906962
35543,6.27,43.28,0.62,2.82,0.51,1.797729785
35544,9.43,48.98,0.71,21.59,1.41,1.190174206
35545,3.57,38.42,0.74,8.18,0.6,1.435111328
35546,31.44,88.59,0.67,28.07,0.75,1.246656956
35547,7.84,46.11,0.55,5.09,0.45,1.813441133
35548,4.05,39.28,0.55,13.2,1.06,1.435416264
35549,17.13,62.84,0.66,17.95,0.35,1.257383535
